,fecha_del_hecho,dia,mes,año,dia_de_la_semana,hora_del_hecho,rango-hora,género,comuna/corregimiento,barrio/vereda,clase_de_sitio,modalidad,arma-medio,móvil_agresor,móvil_víctima,edad,rango-edad,conducta,marca_del_vehículo
2626,22/08/2018,22,agosto,"2,018",miércoles,11:30,6:00 -11:59,Femenino,1,CANDIDO LEGUIZAMO,VIAS PUBLICAS,Raponazo,Sin empleo de arma,Motocicleta,A pie,47,46-50,Hurto a Personas,No aplica
2627,22/08/2018,22,agosto,"2,018",miércoles,16:00,12:00- 17:59,Masculino,1,CIUDADELA ACROPOLIS,CASAS DE HABITACION,Violación cerraduras,Palanca,A pie,Vehículo,30,25-30,Hurto a Residencias,No aplica
2628,23/08/2018,23,agosto,"2,018",jueves,9:40,6:00 -11:59,Femenino,1,CANDIDO LEGUIZAMO,UNIVERSIDADES,Factor de oportunidad,Sin empleo de arma,A pie,A pie,18,18-19,Hurto a Personas,No aplica
2629,23/08/2018,23,agosto,"2,018",jueves,5:00,00:00 - 5:59,Masculino,6,CANAIMA,VIAS PUBLICAS,Atraco,Arma de fuego,A pie,Motocicleta,22,20-24,Hurto a Personas,No aplica
2630,23/08/2018,23,agosto,"2,018",jueves,7:45,6:00 -11:59,Femenino,2,ALAMOS NORTE,FRENTE A RESIDENCIAS - VIA PUBLICA,Atraco,Arma blanca,Motocicleta,A pie,25,25-30,Hurto a Personas,No aplica
2631,23/08/2018,23,agosto,"2,018",jueves,11:40,6:00 -11:59,Masculino,1,CANDIDO LEGUIZAMO,UNIVERSIDADES,Cosquilleo,Sin empleo de arma,A pie,A pie,26,25-30,Hurto a Personas,No aplica
2632,23/08/2018,23,agosto,"2,018",jueves,17:00,12:00- 17:59,Masculino,7,LA GAITANA,VIAS PUBLICAS,Atraco,Sin empleo de arma,Motocicleta,A pie,30,25-30,Hurto a Personas,No aplica
2633,23/08/2018,23,agosto,"2,018",jueves,22:30,18:00 -23:59,Masculino,1,CALIFORNIA,DISCOTECAS,Factor de oportunidad,Sin empleo de arma,A pie,A pie,31,31-35,Hurto a Personas,No aplica
2634,23/08/2018,23,agosto,"2,018",jueves,6:30,6:00 -11:59,Femenino,9,MINUTO DE DIOS ETAPA IV,FRENTE A RESIDENCIAS - VIA PUBLICA,Raponazo,Arma blanca,A pie,A pie,32,31-35,Hurto a Personas,No aplica
2635,05/10/2018,5,octubre,"2,018",viernes,10:00:00,6:00 -11:59,Masculino,3,QUIRINAL,VIAS PUBLICAS,Engaño,Sin empleo de arma,A pie,A pie,73,>61,Hurto a Personas,No aplica
2636,23/08/2018,23,agosto,"2,018",jueves,12:45,12:00- 17:59,Masculino,10,URBANIZACION EL TESORO,VIAS PUBLICAS,Atraco,Arma de fuego,Motocicleta,Motocicleta,33,31-35,Hurto a Personas,No aplica
2637,23/08/2018,23,agosto,"2,018",jueves,8:40,6:00 -11:59,Femenino,3,JOSE EUSTACIO RIVERA,VIAS PUBLICAS,Raponazo,Arma de fuego,Motocicleta,Motocicleta,35,31-35,Hurto a Personas,No aplica
2638,23/08/2018,23,agosto,"2,018",jueves,12:30,12:00- 17:59,Femenino,8,LAS AMERICAS,VIAS PUBLICAS,Atraco,Arma de fuego,Motocicleta,A pie,35,31-35,Hurto a Personas,No aplica
2639,23/08/2018,23,agosto,"2,018",jueves,20:30,18:00 -23:59,Masculino,6,TIMANCO,FRENTE A RESIDENCIAS - VIA PUBLICA,Atraco,Arma de fuego,Motocicleta,Motocicleta,38,36-40,Hurto a Personas,No aplica
2640,23/08/2018,23,agosto,"2,018",jueves,20:25,18:00 -23:59,Femenino,1,CANDIDO LEGUIZAMO,FRENTE A COLEGIO - VIA PUBLICA,Raponazo,Sin empleo de arma,Motocicleta,Vehículo,51,51-60,Hurto a Personas,No aplica
2641,23/08/2018,23,agosto,"2,018",jueves,7:00,6:00 -11:59,Femenino,3,TENERIFE BAJO,VIAS PUBLICAS,Atraco,Arma blanca,Motocicleta,Motocicleta,52,51-60,Hurto a Personas,No aplica
2642,23/08/2018,23,agosto,"2,018",jueves,21:50,18:00 -23:59,Femenino,6,SANTA ISABEL,VIAS PUBLICAS,Raponazo,Sin empleo de arma,A pie,A pie,55,51-60,Hurto a Personas,No aplica
2643,23/08/2018,23,agosto,"2,018",jueves,5:00,00:00 - 5:59,Sin dato,5,LOS GUADUALES,OFICINAS,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
2644,23/08/2018,23,agosto,"2,018",jueves,21:00,18:00 -23:59,Femenino,6,PUERTA DEL SOL,FRENTE A RESIDENCIAS - VIA PUBLICA,Halado,Llave maestra,A pie,A pie,34,31-35,Hurto a motos,HONDA
2645,24/08/2018,24,agosto,"2,018",viernes,8:35,6:00 -11:59,Masculino,5,EL JARDIN,VIAS PUBLICAS,Factor de oportunidad,Sin empleo de arma,A pie,A pie,20,20-24,Hurto a Personas,No aplica
2646,24/08/2018,24,agosto,"2,018",viernes,15:10,12:00- 17:59,Masculino,7,LA GAITANA,VIAS PUBLICAS,Factor de oportunidad,Sin empleo de arma,A pie,A pie,28,25-30,Hurto a Personas,No aplica
2647,24/08/2018,24,agosto,"2,018",viernes,21:00,18:00 -23:59,Masculino,4,CENTRO,VIAS PUBLICAS,Cosquilleo,Sin empleo de arma,A pie,A pie,30,25-30,Hurto a Personas,No aplica
2648,24/08/2018,24,agosto,"2,018",viernes,19:00,18:00 -23:59,Femenino,6,SAN JORGE,FRENTE A RESIDENCIAS - VIA PUBLICA,Raponazo,Arma de fuego,Motocicleta,A pie,32,31-35,Hurto a Personas,No aplica
2649,24/08/2018,24,agosto,"2,018",viernes,14:00,12:00- 17:59,Femenino,2,LA TRINIDAD,VIAS PUBLICAS,Atraco,Sin empleo de arma,Motocicleta,Motocicleta,38,36-40,Hurto a Personas,No aplica
2650,24/08/2018,24,agosto,"2,018",viernes,2:00,00:00 - 5:59,Femenino,Corregimiento El Caguán,ASENTAMIENTO 20 DE MAYO,CASAS DE HABITACION,Factor de oportunidad,Sin empleo de arma,A pie,A pie,51,51-55,Hurto a Residencias,No aplica
2651,24/08/2018,24,agosto,"2,018",viernes,9:20,6:00 -11:59,Sin dato,4,LOS MARTIRES,MONTALLANTAS,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
2652,24/08/2018,24,agosto,"2,018",viernes,13:50,12:00- 17:59,Sin dato,6,MANZANARES,LOCAL COMERCIAL,Violación cerraduras,Palanca,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
2653,25/08/2018,25,agosto,"2,018",sábado,6:30,6:00 -11:59,Femenino,5,EL JARDIN,VIAS PUBLICAS,Atraco,Arma blanca,Motocicleta,A pie,18,18-19,Hurto a Personas,No aplica
2654,25/08/2018,25,agosto,"2,018",sábado,7:00,6:00 -11:59,Femenino,6,ZONA INDUSTRIAL,FABRICAS,Factor de oportunidad,Sin empleo de arma,A pie,A pie,21,20-24,Hurto a Personas,No aplica
2655,25/08/2018,25,agosto,"2,018",sábado,11:24,6:00 -11:59,Masculino,4,CENTRO,CENTRO COMERCIAL,Factor de oportunidad,Sin empleo de arma,A pie,A pie,21,20-24,Hurto a Personas,No aplica
2656,25/08/2018,25,agosto,"2,018",sábado,6:30,6:00 -11:59,Femenino,2,LOS CAMBULOS,VIAS PUBLICAS,Atraco,Arma blanca,Motocicleta,A pie,24,20-24,Hurto a Personas,No aplica
2657,25/08/2018,25,agosto,"2,018",sábado,5:00,00:00 - 5:59,Masculino,2,ALAMOS NORTE,FRENTE A RESIDENCIAS - VIA PUBLICA,Atraco,Arma blanca,Motocicleta,A pie,28,25-30,Hurto a Personas,No aplica
2658,25/08/2018,25,agosto,"2,018",sábado,5:40,00:00 - 5:59,Femenino,6,SAN JORGE,VIAS PUBLICAS,Factor de oportunidad,Arma blanca,Motocicleta,Motocicleta,31,31-35,Hurto a Personas,No aplica
2659,25/08/2018,25,agosto,"2,018",sábado,21:30,18:00 -23:59,Femenino,9,TERCER MILENIO,FRENTE A RESIDENCIAS - VIA PUBLICA,Factor de oportunidad,Arma blanca,Motocicleta,Motocicleta,31,31-35,Hurto a Personas,No aplica
2660,25/08/2018,25,agosto,"2,018",sábado,8:30,6:00 -11:59,Femenino,2,LOS CAMBULOS,VIAS PUBLICAS,Factor de oportunidad,Sin empleo de arma,Motocicleta,A pie,34,31-35,Hurto a Personas,No aplica
2661,25/08/2018,25,agosto,"2,018",sábado,12:00,12:00- 17:59,Femenino,5,BUGANVILES,VIAS PUBLICAS,Atraco,Arma blanca,Motocicleta,Vehículo,35,31-35,Hurto a Personas,No aplica
2662,25/08/2018,25,agosto,"2,018",sábado,5:00,00:00 - 5:59,Masculino,1,SANTA INES,VIAS PUBLICAS,Bataleo,Arma blanca,Motocicleta,A pie,36,36-40,Hurto a Personas,No aplica
2663,25/08/2018,25,agosto,"2,018",sábado,19:30,18:00 -23:59,Masculino,4,URDANETA,VIAS PUBLICAS,Atraco,Sin empleo de arma,A pie,Vehículo,39,36-40,Hurto a Personas,No aplica
2664,25/08/2018,25,agosto,"2,018",sábado,10:30,6:00 -11:59,Masculino,4,URDANETA,ALMACENES,Atraco,Sin empleo de arma,A pie,A pie,42,41-45,Hurto a Personas,No aplica
2665,25/08/2018,25,agosto,"2,018",sábado,11:00,6:00 -11:59,Masculino,5,7 DE AGOSTO,CALLEJÓN,Atraco,Arma de fuego,A pie,Vehículo,46,46-50,Hurto a Personas,No aplica
2666,25/08/2018,25,agosto,"2,018",sábado,16:00,12:00- 17:59,Masculino,5,7 DE AGOSTO,VIAS PUBLICAS,Atraco,Arma de fuego,A pie,A pie,51,51-60,Hurto a Personas,No aplica
2667,25/08/2018,25,agosto,"2,018",sábado,10:30,6:00 -11:59,Sin dato,3,QUIRINAL,UNIVERSIDADES,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
2668,25/08/2018,25,agosto,"2,018",sábado,16:30,12:00- 17:59,Sin dato,3,QUIRINAL,RESTAURANTES,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
2669,25/08/2018,25,agosto,"2,018",sábado,19:50,18:00 -23:59,Sin dato,3,QUIRINAL,ALMACENES,Mechero,Sin empleo de arma,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
2670,26/08/2018,26,agosto,"2,018",domingo,14:30,12:00- 17:59,Masculino,6,EL LIMONAR,VIAS PUBLICAS,Atraco,Arma blanca,A pie,A pie,21,20-24,Hurto a Personas,No aplica
2671,26/08/2018,26,agosto,"2,018",domingo,16:00,12:00- 17:59,Femenino,9,EL PROGRESO,VIAS PUBLICAS,Atraco,Arma de fuego,A pie,A pie,24,20-24,Hurto a Personas,No aplica
2672,26/08/2018,26,agosto,"2,018",domingo,15:00,12:00- 17:59,Masculino,8,ALFONSO LOPEZ,VIAS PUBLICAS,Atraco,Arma de fuego,A pie,Motocicleta,26,25-30,Hurto a Personas,No aplica
2673,26/08/2018,26,agosto,"2,018",domingo,14:00,12:00- 17:59,Masculino,3,CHAPINERO,FRENTE A RESIDENCIAS - VIA PUBLICA,Violación cerraduras,Contundente,A pie,A pie,30,25-30,Hurto a Personas,No aplica
2674,26/08/2018,26,agosto,"2,018",domingo,16:50,12:00- 17:59,Masculino,6,SANTA ISABEL,VIAS PUBLICAS,Raponazo,Sin empleo de arma,A pie,Bicicleta,34,31-35,Hurto a Personas,No aplica
2675,26/08/2018,26,agosto,"2,018",domingo,17:00,12:00- 17:59,Femenino,3,JOSE EUSTACIO RIVERA,CASAS DE HABITACION,Violación cerraduras,Palanca,A pie,A pie,23,20-24,Hurto a Residencias,No aplica
2676,26/08/2018,26,agosto,"2,018",domingo,6:30,6:00 -11:59,Sin dato,7,VENTILADOR,OFICINAS,Ventosa,Contundente,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
2677,27/08/2018,27,agosto,"2,018",lunes,18:25,18:00 -23:59,Masculino,10,LA RIOJA,VIAS PUBLICAS,Atraco,Arma de fuego,Bicicleta,A pie,17,15-17,Hurto a Personas,No aplica
2678,27/08/2018,27,agosto,"2,018",lunes,10:00,6:00 -11:59,Masculino,6,ALTO EMAYA,RODANDO SOBRE VIA - VIA PUBLICA,Atraco,Arma blanca,A pie,A pie,28,25-30,Hurto a Personas,No aplica
2679,27/08/2018,27,agosto,"2,018",lunes,15:20,12:00- 17:59,Femenino,4,ALTICO,OFICINAS,Factor de oportunidad,Sin empleo de arma,A pie,A pie,28,25-30,Hurto a Personas,No aplica
2680,27/08/2018,27,agosto,"2,018",lunes,16:00,12:00- 17:59,Femenino,5,VILLA REGINA,OFICINAS,Atraco,Arma de fuego,Motocicleta,A pie,37,36-40,Hurto a Personas,No aplica
2681,27/08/2018,27,agosto,"2,018",lunes,23:20,18:00 -23:59,Masculino,2,VILLA ALEJANDRA,VEHICULO TAXI,Atraco,Arma blanca,A pie,A pie,40,36-40,Hurto a Personas,No aplica
2682,27/08/2018,27,agosto,"2,018",lunes,10:45,6:00 -11:59,Femenino,6,TIMANCO,VIAS PUBLICAS,Atraco,Arma de fuego,Motocicleta,Pasajero de taxi,48,46-50,Hurto a Personas,No aplica
2683,27/08/2018,27,agosto,"2,018",lunes,13:00,12:00- 17:59,Masculino,4,CENTRO,VIAS PUBLICAS,Raponazo,Sin empleo de arma,A pie,A pie,56,51-60,Hurto a Personas,No aplica
2684,27/08/2018,27,agosto,"2,018",lunes,18:40,18:00 -23:59,Masculino,6,ARISMENDI MORA PERDOMO,VIAS PUBLICAS,Atraco,Arma de fuego,Motocicleta,A pie,60,51-60,Hurto a Personas,No aplica
2685,27/08/2018,27,agosto,"2,018",lunes,7:00,6:00 -11:59,Masculino,4,ALTICO,"HOTELES, RESIDENCIAS, Y SIMILARES.",Atraco,Sin empleo de arma,A pie,A pie,75,>61,Hurto a Personas,No aplica
2686,27/08/2018,27,agosto,"2,018",lunes,3:00,00:00 - 5:59,Femenino,4,CENTRO,CASAS DE HABITACION,Factor de oportunidad,Sin empleo de arma,A pie,A pie,28,25-30,Hurto a Residencias,No aplica
2687,27/08/2018,27,agosto,"2,018",lunes,11:20,6:00 -11:59,Sin dato,Corregimiento Guacirco,VEREDA SAN ANDRES DE BUSIRACO,FINCAS Y SIMILARES,Ventosa,Contundente,A pie,A pie,Sin dato,Sin dato,Hurto a comercio,No aplica
2688,28/08/2018,28,agosto,"2,018",martes,2:30,00:00 - 5:59,Femenino,6,ZONA INDUSTRIAL,TERMINAL DE TRANSPORTES,Factor de oportunidad,Sin empleo de arma,Pasajero de bus,Pasajero de bus,21,20-24,Hurto a Personas,No aplica
2689,28/08/2018,28,agosto,"2,018",martes,16:00,12:00- 17:59,Masculino,10,URBANIZACION EL TESORO,VIAS PUBLICAS,Atraco,Arma de fuego,Motocicleta,Motocicleta,22,20-24,Hurto a Personas,No aplica
2690,28/08/2018,28,agosto,"2,018",martes,23:00,18:00 -23:59,Masculino,1,SANTA INES,VIAS PUBLICAS,Atraco,Arma blanca,Motocicleta,A pie,24,20-24,Hurto a Personas,No aplica
2691,28/08/2018,28,agosto,"2,018",martes,12:30,12:00- 17:59,Masculino,6,EL LIMONAR,VIAS PUBLICAS,Atraco,Arma blanca,Motocicleta,Motocicleta,27,25-30,Hurto a Personas,No aplica
2692,28/08/2018,28,agosto,"2,018",martes,17:30,12:00- 17:59,Femenino,7,PRADO ALTO,VIAS PUBLICAS,Raponazo,Arma blanca,A pie,A pie,27,25-30,Hurto a Personas,No aplica
2693,28/08/2018,28,agosto,"2,018",martes,20:00,18:00 -23:59,Masculino,10,LA RIOJA,VIAS PUBLICAS,Atraco,Arma de fuego,Motocicleta,A pie,31,31-35,Hurto a Personas,No aplica
2694,28/08/2018,28,agosto,"2,018",martes,10:30,6:00 -11:59,Masculino,9,EL PROGRESO,FRENTE A RESIDENCIAS - VIA PUBLICA,Atraco,Arma blanca,Motocicleta,Motocicleta,35,31-35,Hurto a Personas,No aplica
2695,28/08/2018,28,agosto,"2,018",martes,16:30,12:00- 17:59,Masculino,3,LA TOMA,VIAS PUBLICAS,Raponazo,Sin empleo de arma,Motocicleta,A pie,43,41-45,Hurto a Personas,No aplica
2696,28/08/2018,28,agosto,"2,018",martes,19:00,18:00 -23:59,Masculino,5,20 DE JULIO,CASAS DE HABITACION,Atraco,Arma de fuego,A pie,A pie,45,41-45,Hurto a Personas,No aplica
2697,28/08/2018,28,agosto,"2,018",martes,6:50,6:00 -11:59,Femenino,1,CIUDADELA CONFAMILIAR,FRENTE A RESIDENCIAS - VIA PUBLICA,Atraco,Arma blanca,Motocicleta,A pie,55,51-60,Hurto a Personas,No aplica
2698,28/08/2018,28,agosto,"2,018",martes,13:00,12:00- 17:59,Femenino,9,EDUARDO SANTOS,VIAS PUBLICAS,Atraco,Arma de fuego,Motocicleta,Motocicleta,57,51-60,Hurto a Personas,No aplica
2699,28/08/2018,28,agosto,"2,018",martes,15:10,12:00- 17:59,Masculino,2,VILLA MARINELA,VIAS PUBLICAS,Atraco,Arma de fuego,Pasajero de bus,Conductor de bus,57,51-60,Hurto a Personas,No aplica
2700,28/08/2018,28,agosto,"2,018",martes,13:00,12:00- 17:59,Masculino,4,ALTICO,APARTAMENTO EN CONJUNTO CERRADO,Factor de oportunidad,Sin empleo de arma,A pie,A pie,37,36-40,Hurto a Residencias,No aplica
2701,28/08/2018,28,agosto,"2,018",martes,17:00,12:00- 17:59,Femenino,8,PANORAMA ETAPA I,CASAS DE HABITACION,Ventosa,Contundente,A pie,A pie,38,36-40,Hurto a Residencias,No aplica
2702,28/08/2018,28,agosto,"2,018",martes,23:47,18:00 -23:59,Femenino,5,LOMA DE LA CRUZ,CASAS DE HABITACION,Ventosa,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Hurto a Residencias,No aplica
2703,29/08/2018,29,agosto,"2,018",miércoles,7:30,6:00 -11:59,Masculino,8,PANORAMA ETAPA I,VIAS PUBLICAS,Atraco,Arma de fuego,A pie,Motocicleta,31,31-35,Hurto a Personas,No aplica
2704,29/08/2018,29,agosto,"2,018",miércoles,8:31,6:00 -11:59,Femenino,4,CENTRO,CENTRO COMERCIAL,Factor de oportunidad,Sin empleo de arma,A pie,A pie,31,31-35,Hurto a Personas,No aplica
2705,29/08/2018,29,agosto,"2,018",miércoles,20:30,18:00 -23:59,Femenino,5,BUGANVILES,VIAS PUBLICAS,Atraco,Arma blanca,Motocicleta,A pie,33,31-35,Hurto a Personas,No aplica
2706,29/08/2018,29,agosto,"2,018",miércoles,21:10,18:00 -23:59,Masculino,4,URDANETA,VIAS PUBLICAS,Atraco,Sin empleo de arma,A pie,Pasajero de taxi,34,31-35,Hurto a Personas,No aplica
2707,29/08/2018,29,agosto,"2,018",miércoles,12:00,12:00- 17:59,Femenino,10,LOS COLORES,FRENTE A RESIDENCIAS - VIA PUBLICA,Atraco,Arma blanca,Motocicleta,A pie,67,>61,Hurto a Personas,No aplica
